CONTENTID,CONTENTTYPEID,TITLE,ADDR1,ADDR2,AREACODE,CAT1,CAT2,CAT3,CREATEDTIME,FIRSTIMAGE,FIRSTIMAGE2,MAPX,MAPY,MLEVEL,MODIFIEDTIME,SIGUNGUCODE,ZIPCODE,TEL,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
2746378,39,만우정 본점,경기도 용인시 기흥구 신정로 296,(보정동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/98/2746498_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2746498_image2_1.jpg,127.1006704,37.29366587,6,2.02109E+13,23,16933,NULL,1761,I,2.02111E+13,NULL,NULL,N,NULL
2688174,39,만재가든,전라남도 해남군 해남읍 중앙1로 356,NULL,38,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/54/2701454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2701454_image2_1.jpg,126.5894645,34.57598367,6,2.02103E+13,23,59031,061-533-6222,1762,I,2.02111E+13,NULL,NULL,N,NULL
2643062,39,만족오향족발 강남역,서울특별시 강남구 역삼로1길 19,NULL,1,A05,A0502,A05020100,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/77/2654777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2654777_image2_1.jpg,127.0301767,37.49455798,6,2.02103E+13,1,6242,02-561-4755,1763,I,2.02111E+13,NULL,NULL,N,NULL
2642979,39,만족오향족발 시청,서울특별시 중구 서소문로 134-7,NULL,1,A05,A0502,A05020100,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/90/2656090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2656090_image2_1.jpg,126.9760491,37.56331291,6,2.02103E+13,24,4514,02-753-4755,1764,I,2.02111E+13,NULL,NULL,N,NULL
2664666,39,만찬코다리 봉선점,"광주광역시 남구 봉선중길 2, 1층",(봉선동),5,A05,A0502,A05020100,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/68/2664668_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2664668_image2_1.jpg,126.9112503,35.12978503,6,2.02007E+13,2,61671,010-2455-2994,1765,I,2.02111E+13,NULL,NULL,N,NULL
1369188,39,만푸장횟집,전라남도 광양시 발섬6길 36,NULL,38,A05,A0502,A05020100,2.01108E+13,NULL,NULL,127.7001886,34.9351288,6,2.02111E+13,4,57796,061-793-3181,1766,I,2.02111E+13,NULL,NULL,N,NULL
133489,39,만호유달횟집,전라남도 목포시 번화로 46,NULL,38,A05,A0502,A05020100,2.0021E+13,http://tong.visitkorea.or.kr/cms/resource/87/1973387_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1973387_image3_1.jpg,126.3844969,34.78615668,6,2.0211E+13,8,58753,061-242-8025,1767,I,2.02111E+13,NULL,NULL,N,NULL
2736411,39,만화간장게장,경기도 의정부시 고산로 309,(고산동),31,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/83/2768383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2768383_image2_1.jpg,127.1152701,37.74486375,6,2.02111E+13,25,11801,NULL,1768,I,2.02111E+13,NULL,NULL,N,NULL
2741082,39,맑음,충청남도 천안시 동남구 유량로 194,(유량동),34,A05,A0502,A05020900,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/17/2741317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2741317_image2_1.jpg,127.1799627,36.81190069,6,2.02109E+13,12,31068,NULL,1769,I,2.02111E+13,NULL,NULL,N,NULL
1985767,39,맘마쿡,서울특별시 영등포구 영등포로 189,NULL,1,A05,A0502,A05020200,2.01501E+13,http://tong.visitkorea.or.kr/cms/resource/55/1985755_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/55/1985755_image2_1.jpeg,126.9025903,37.52062489,6,2.02007E+13,20,7251,02-3667-0003,1770,I,2.02111E+13,NULL,NULL,N,NULL
1802913,39,맘모스베이커리,경상북도 안동시 문화광장길 34,NULL,35,A05,A0502,A05020900,2.01304E+13,NULL,NULL,128.7309865,36.56466578,6,2.02105E+13,11,36701,054-857-6000,1771,I,2.02111E+13,NULL,NULL,N,NULL
1599634,39,맛고을,경상남도 거창군 가조면 지산로 1465,NULL,36,A05,A0502,A05020100,2.01204E+13,NULL,NULL,128.0154516,35.70745006,NULL,2.02007E+13,2,50118,055-942-2322,1772,I,2.02111E+13,NULL,NULL,N,NULL
2750670,39,맛깔식당,충청남도 공주시 제민천3길 58,(중동),34,A05,A0502,A05020100,2.02109E+13,NULL,NULL,127.123497,36.45361307,NULL,2.02109E+13,1,32547,NULL,1773,I,2.02111E+13,NULL,NULL,N,NULL
2507720,39,맛나게장,전라남도 여수시 신기남3길 22-4,NULL,38,A05,A0502,A05020100,2.01707E+13,NULL,NULL,127.6706734,34.76087005,6,2.02102E+13,13,59686,061-684-4992,1774,I,2.02111E+13,NULL,NULL,N,NULL
2767628,39,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 41,NULL,39,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/47/2771347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2771347_image3_1.jpg,126.9160208,33.44856731,6,2.02111E+13,3,63640,NULL,1775,I,2.02111E+13,NULL,NULL,N,NULL
134249,39,맛다오리구이,서울특별시 종로구 북촌로 14-3,NULL,1,A05,A0502,A05020100,2.00305E+13,http://tong.visitkorea.or.kr/cms/resource/07/1355607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1355607_image3_1.jpg,126.9858145,37.57816969,6,2.02007E+13,23,3059,02-743-5292,1776,I,2.02111E+13,NULL,NULL,N,NULL
579017,39,맛동산,충청남도 서산시 부석면 간월도1길 95-5,NULL,34,A05,A0502,A05020100,2.00806E+13,http://tong.visitkorea.or.kr/cms/resource/52/580252_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/580252_image3_1.jpg,126.415915,36.60677764,6,2.02008E+13,7,32023,041-669-1910,1777,I,2.02111E+13,NULL,NULL,N,NULL
1595051,39,맛동순두부,전라북도 익산시 금마면 미륵사지로 397,NULL,37,A05,A0502,A05020100,2.01204E+13,NULL,NULL,127.0244537,36.01155079,6,2.02109E+13,9,54574,063-835-8919,1778,I,2.02111E+13,NULL,NULL,N,NULL
2658846,39,맛드림김밥랜드,전라남도 순천시 팔마로 128,NULL,38,A05,A0502,A05020100,2.02006E+13,http://tong.visitkorea.or.kr/cms/resource/20/2661020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2661020_image2_1.jpg,127.5022251,34.94520757,6,2.02104E+13,11,57963,061-744-0907,1779,I,2.02111E+13,NULL,NULL,N,NULL
2653132,39,맛보래즉석떡볶이,서울특별시 종로구 인사동3길 9,NULL,1,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/81/2654781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2654781_image2_1.jpg,126.986284,37.57190376,6,2.02103E+13,23,3164,02-720-4831,1780,I,2.02111E+13,NULL,NULL,N,NULL
2765423,39,맛이나식당,충청남도 서산시 해미면 읍성마을4길 25,NULL,34,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/75/2769175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2769175_image3_1.jpg,126.546331,36.71083456,6,2.02111E+13,7,31960,NULL,1781,I,2.02111E+13,NULL,NULL,N,NULL
1891943,39,맛있는 집,제주특별자치도 서귀포시 중앙로 110,NULL,39,A05,A0502,A05020100,2.01402E+13,NULL,NULL,126.5611504,33.25429696,6,2.02008E+13,3,63585,064-763-3760,1782,I,2.02111E+13,NULL,NULL,N,NULL
2642689,39,맛있는김치찜&순두부,서울특별시 종로구 우정국로2길 31,NULL,1,A05,A0502,A05020100,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/26/2663626_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2663626_image2_1.jpg,126.9848815,37.56972899,6,2.02104E+13,23,3189,02-722-1095,1783,I,2.02111E+13,NULL,NULL,N,NULL
2738686,39,맛있는스시,경기도 평택시 비전5로 20-51,H탑3 빌딩,31,A05,A0502,A05020300,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/03/2740803_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/03/2740803_image2_1.png,127.1146606,36.99996396,6,2.02109E+13,28,17854,NULL,1784,I,2.02111E+13,NULL,NULL,N,NULL
2766548,39,맛자랑,경상북도 경주시 보불로 329,(하동),35,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/42/2766942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2766942_image2_1.jpg,129.3062491,35.81229535,6,2.02111E+13,2,38126,NULL,1785,I,2.02111E+13,NULL,NULL,N,NULL
2751405,39,맛자랑회조개구이,경기도 시흥시 오이도로 253,(정왕동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/05/2751505_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2751505_image2_1.jpg,126.689787,37.34067534,6,2.02109E+13,14,15015,NULL,1786,I,2.02111E+13,NULL,NULL,N,NULL
2656222,39,맛존매콤닭불고기,대전광역시 유성구 대학로155번길 38,(궁동),3,A05,A0502,A05020100,2.02005E+13,NULL,NULL,127.3507652,36.3624803,6,2.02007E+13,4,34138,042-824-1959,1787,I,2.02111E+13,NULL,NULL,N,NULL
1846815,39,맛집막국수,경기도 안성시 고삼면 안성대로 2126,NULL,31,A05,A0502,A05020100,2.01309E+13,http://tong.visitkorea.or.kr/cms/resource/03/1846803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1846803_image2_1.jpg,127.2561339,37.1002938,6,2.02005E+13,16,17505,031-674-7559,1788,I,2.02111E+13,NULL,NULL,N,NULL
2737296,39,맛짱손두부,경기도 안성시 금광면 삼흥로 548,NULL,31,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/97/2739097_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/97/2739097_image2_1.jpeg,127.3729424,37.01753879,6,2.02109E+13,16,17534,NULL,1789,I,2.02111E+13,NULL,NULL,N,NULL
2682310,39,맛천지,전라남도 목포시 장미로 109,NULL,38,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/43/2682443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2682443_image2_1.jpg,126.4320089,34.80559138,6,2.02103E+13,8,58685,061-284-8627,1790,I,2.02111E+13,NULL,NULL,N,NULL
2613991,39,망경 마롱,경상남도 진주시 천수로 190-3,NULL,36,A05,A0502,A05020900,2.01908E+13,http://tong.visitkorea.or.kr/cms/resource/00/2614000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2614000_image2_1.jpg,128.0836819,35.1814273,6,2.02108E+13,13,52711,010-4145-4007,1791,I,2.02111E+13,NULL,NULL,N,NULL
2009588,39,망양정횟집,경상북도 울진군 근남면 망양정로 1019,NULL,35,A05,A0502,A05020100,2.01506E+13,NULL,NULL,129.4128529,36.96780225,6,2.0211E+13,18,36337,054-783-0430,1792,I,2.02111E+13,NULL,NULL,N,NULL
2671156,39,망원동수창골,서울특별시 마포구 망원로11길 3,NULL,1,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/38/2669938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2669938_image2_1.jpg,126.9072305,37.5581345,6,2.02103E+13,13,3964,02-322-3230,1793,I,2.02111E+13,NULL,NULL,N,NULL
2663332,39,망향비빔국수 세종,세종특별자치시 바른7길 4,NULL,8,A05,A0502,A05020100,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/25/2663325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2663325_image2_1.jpg,127.2491672,36.52184914,6,2.02103E+13,1,30099,044-864-2042,1794,I,2.02111E+13,NULL,NULL,N,NULL
1610130,39,맞바우산장식당,전라북도 진안군 정천면 봉학로 314,NULL,37,A05,A0502,A05020100,2.01204E+13,NULL,NULL,127.4066342,35.88299155,6,2.02111E+13,14,55409,063-432-0489,1795,I,2.02111E+13,NULL,NULL,N,NULL
2664675,39,매월화로구이,"광주광역시 서구 전평길 20, 1층,2층",(매월동),5,A05,A0502,A05020100,2.02007E+13,NULL,NULL,126.84897,35.11607719,6,2.02007E+13,5,62070,062-374-8592,1796,I,2.02111E+13,NULL,NULL,N,NULL
1847681,39,매일김치담그는집,경기도 수원시 팔달구 수원천로 228,NULL,31,A05,A0502,A05020100,2.01309E+13,NULL,NULL,127.0194422,37.27376117,6,2.0211E+13,13,16470,031-232-5220,1797,I,2.02111E+13,NULL,NULL,N,NULL
2736871,39,매향,충청남도 공주시 백미고을길 18,(금성동),34,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/08/2737208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2737208_image2_1.jpg,127.1216552,36.465645,6,2.02108E+13,1,32537,NULL,1798,I,2.02111E+13,NULL,NULL,N,NULL
644421,39,매화강산,전라남도 여수시 시청서6길 9,NULL,38,A05,A0502,A05020100,2.0081E+13,NULL,NULL,127.6558497,34.75956716,6,2.0211E+13,13,59674,061-692-1616,1799,I,2.02111E+13,NULL,NULL,N,NULL
2685447,39,매화반점,서울특별시 광진구 동일로18길 96,NULL,1,A05,A0502,A05020400,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/14/2684914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2684914_image2_1.jpg,127.067947,37.53841468,6,2.02103E+13,6,5075,02-498-1939,1800,I,2.02111E+13,NULL,NULL,N,NULL
2756670,39,매화쌈밥 오산점,경기도 오산시 큰말길 79,(세교동),31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/45/2756845_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/45/2756845_image2_1.jpeg,127.0352959,37.1899767,6,2.0211E+13,22,18102,NULL,1801,I,2.02111E+13,NULL,NULL,N,NULL
2688216,39,맴섬횟집,전라남도 해남군 송지면 땅끝마을길 60-18,NULL,38,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/84/2701484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2701484_image2_1.jpg,126.5283154,34.29753332,6,2.02103E+13,23,59065,061-533-3561,1802,I,2.02111E+13,NULL,NULL,N,NULL
403847,39,맷돌순두부,경상북도 경주시 북군길 7,NULL,35,A05,A0502,A05020100,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/90/400890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/400890_image3_1.jpg,129.2628879,35.85181784,6,2.02104E+13,2,38116,054-745-2791,1803,I,2.02111E+13,NULL,NULL,N,NULL
1398816,39,맷돌순두부,경상남도 거제시 아주1로2길 25,NULL,36,A05,A0502,A05020100,2.0111E+13,NULL,NULL,128.689504,34.86705118,6,2.02111E+13,1,53305,055-681-4544,1804,I,2.02111E+13,NULL,NULL,N,NULL
1603629,39,맷돌순두부,전라북도 김제시 복죽로 585,NULL,37,A05,A0502,A05020100,2.01204E+13,NULL,NULL,126.8689398,35.79990834,6,2.0211E+13,3,54370,063-546-4604,1805,I,2.02111E+13,NULL,NULL,N,NULL
2674182,39,머구리횟집,강원도 강릉시 창해로 19,NULL,32,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/04/2672904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2672904_image2_1.jpg,128.9448034,37.77398649,6,2.02103E+13,1,25556,033-652-2591,1806,I,2.02111E+13,NULL,NULL,N,NULL
2758038,39,머무름,경기도 양평군 단월면 수미길 112,NULL,31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/24/2758424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2758424_image2_1.jpg,127.6414983,37.51582774,6,2.0211E+13,19,12529,NULL,1807,I,2.02111E+13,NULL,NULL,N,NULL
2573046,39,머물다,경상남도 통영시 도남로 146,NULL,36,A05,A0502,A05020900,2.01812E+13,NULL,NULL,128.4199062,34.82981717,6,2.0211E+13,17,53076,055-641-1133,1808,I,2.02111E+13,NULL,NULL,N,NULL
2742229,39,머쉴랭,경기도 의왕시 왕송못서길 80,(초평동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/74/2742474_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/74/2742474_image2_1.jpeg,126.9433675,37.30983619,6,2.02109E+13,24,16108,NULL,1809,I,2.02111E+13,NULL,NULL,N,NULL
699569,39,먹거리순대,충청남도 천안시 동남구 병천면 아우내순대길 27,NULL,34,A05,A0502,A05020100,2.00902E+13,http://tong.visitkorea.or.kr/cms/resource/93/700493_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/700493_image3_1.jpg,127.2978535,36.76046427,6,2.02006E+13,12,31254,041-564-2544,1810,I,2.02111E+13,NULL,NULL,N,NULL
2685493,39,먹거리식당,강원도 횡성군 횡성읍 횡성로 71,NULL,32,A05,A0502,A05020100,2.02011E+13,NULL,NULL,127.9742615,37.46135967,6,2.02012E+13,18,25239,033-344-2236,1811,I,2.02111E+13,NULL,NULL,N,NULL
2685450,39,멍석집,서울특별시 종로구 돈화문로11다길 7,NULL,1,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/65/2685165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2685165_image2_1.jpg,126.9903559,37.57287872,6,2.02103E+13,23,3133,02-766-4620,1812,I,2.02111E+13,NULL,NULL,N,NULL
2754737,39,멍슈슈,경기도 하남시 검단산로 307-37,(창우동),31,A05,A0502,A05020900,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/07/2755207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2755207_image2_1.jpg,127.2348845,37.54099795,6,2.0211E+13,30,13023,NULL,1813,I,2.02111E+13,NULL,NULL,N,NULL
2626056,39,메르씨엘,부산광역시 해운대구 달맞이길65번길 154,NULL,6,A05,A0502,A05020200,2.0191E+13,NULL,NULL,129.178387,35.15656386,6,2.02103E+13,16,48117,051-747-9845 / 051-747-9846,1814,I,2.02111E+13,NULL,NULL,N,NULL
133932,39,메밀골 동해막국수,강원도 강릉시 정원로 74-15,NULL,32,A05,A0502,A05020100,2.00309E+13,http://tong.visitkorea.or.kr/cms/resource/52/1822452_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1822452_image3_1.jpg,128.8317276,37.85923275,6,2.02107E+13,1,25516,033-662-2263,1815,I,2.02111E+13,NULL,NULL,N,NULL
2654441,39,메밀꽃이피었습니다,제주특별자치도 제주시 우도면 우도해안길 828,NULL,39,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/78/2666078_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2666078_image2_1.jpg,126.9585684,33.51239151,6,2.02107E+13,4,63365,010-5549-7636,1816,I,2.02111E+13,NULL,NULL,N,NULL
2738661,39,메밀꽃이피었습니다 일산본점,경기도 고양시 일산동구 고봉로 749,(설문동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/71/2740771_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2740771_image2_1.jpg,126.7914392,37.7237576,6,2.02109E+13,2,10245,NULL,1817,I,2.02111E+13,NULL,NULL,N,NULL
2687811,39,메밀꽃피면,경상북도 안동시 도산면 선성4길 22,NULL,35,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/55/2684355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2684355_image2_1.jpg,128.811195,36.69755767,6,2.02103E+13,11,36605,054-843-1253,1818,I,2.02111E+13,NULL,NULL,N,NULL
135079,39,메밀꽃필무렵,강원도 평창군 봉평면 이효석길 33-11,NULL,32,A05,A0502,A05020100,2.00507E+13,http://tong.visitkorea.or.kr/cms/resource/88/735088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/735088_image3_1.jpg,128.3603111,37.61094686,6,2.02106E+13,15,25304,033-335-4594,1819,I,2.02111E+13,NULL,NULL,N,NULL
2749555,39,메밀꽃필무렵,경기도 용인시 처인구 양지면 죽양대로 2004-1,NULL,31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/03/2749503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2749503_image2_1.jpg,127.3216998,37.21593162,6,2.02109E+13,23,17163,NULL,1820,I,2.02111E+13,NULL,NULL,N,NULL
2751599,39,메밀래,경기도 용인시 기흥구 용구대로2145번길 23,(신갈동),31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/81/2751681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2751681_image2_1.jpg,127.1044704,37.28121183,6,2.0211E+13,23,16966,NULL,1821,I,2.02111E+13,NULL,NULL,N,NULL
631794,39,메밀마을,강원도 홍천군 동면 사락골길 24-2,NULL,32,A05,A0502,A05020100,2.0081E+13,NULL,NULL,127.9419997,37.67685077,6,2.0211E+13,16,25154,033-436-0444,1822,I,2.02111E+13,NULL,NULL,N,NULL
1763900,39,메밀명가,경상북도 영주시 중앙로 45,NULL,35,A05,A0502,A05020100,2.01212E+13,NULL,NULL,128.621311,36.82087609,6,2.02007E+13,14,36098,054-632-5935,1823,I,2.02111E+13,NULL,NULL,N,NULL
135934,39,메밀촌,강원도 춘천시 동면 금촌로 397-3,NULL,32,A05,A0502,A05020100,2.00708E+13,http://tong.visitkorea.or.kr/cms/resource/87/552187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/552187_image3_1.jpg,127.7773449,37.87531353,6,2.02108E+13,13,24212,033-256-0053,1824,I,2.02111E+13,NULL,NULL,N,NULL
2379200,39,메이다이닝,서울특별시 도봉구 도봉로169길 208,NULL,1,A05,A0502,A05020200,2.01604E+13,http://tong.visitkorea.or.kr/cms/resource/95/2379195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2379195_image2_1.jpg,127.0347849,37.67775066,6,2.02003E+13,10,1313,02-955-7722,1825,I,2.02111E+13,NULL,NULL,N,NULL
2624812,39,메이징에이,서울특별시 중구 세종대로 136,NULL,1,A05,A0502,A05020400,2.0191E+13,NULL,NULL,126.9782849,37.56847902,6,2.02007E+13,24,4520,02-3783-0600,1826,I,2.02111E+13,NULL,NULL,N,NULL
2758116,39,메종한남,서울특별시 용산구 유엔빌리지3길 24,(한남동),1,A05,A0502,A05020200,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/85/2765685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2765685_image3_1.jpg,127.0129521,37.53430861,6,2.02111E+13,21,4420,NULL,1827,I,2.02111E+13,NULL,NULL,N,NULL
2679322,39,메차쿠차돈까스전문점,경상북도 안동시 중앙로 22,NULL,35,A05,A0502,A05020300,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/51/2677751_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2677751_image2_1.jpg,128.7290228,36.56586283,6,2.02103E+13,11,36695,054-841-3522,1828,I,2.02111E+13,NULL,NULL,N,NULL
2664683,39,메타포,광주광역시 남구 백서로 69,(양림동),5,A05,A0502,A05020200,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/85/2664685_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/85/2664685_image2_1.png,126.9154108,35.13880908,6,2.02007E+13,2,61640,010-3600-8040,1829,I,2.02111E+13,NULL,NULL,N,NULL
2685453,39,멘슈,서울특별시 영등포구 여의대방로 394,NULL,1,A05,A0502,A05020300,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/08/2685108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2685108_image2_1.jpg,126.9327904,37.51944501,6,2.02103E+13,20,7343,02-761-5285,1830,I,2.02111E+13,NULL,NULL,N,NULL
